#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Ski-doo Snow X Racing (USA);Ski-doo Snow X Racing (USA);Sony PlayStation 2;;2007;Coldwood Interactive;Driving;2;;;;;;;;
Sky Odyssey (USA);Sky Odyssey (USA);Sony PlayStation 2;;2000;CAProduction;Simulation;1;;;;;;;;
Sky Surfer (Europe);Sky Surfer (Europe);Sony PlayStation 2;;2001;Toka;Sports/Snowboarding;2;;;;;;;;
SkyGunner (USA);SkyGunner (USA);Sony PlayStation 2;;2002;Pixel Arts;Shooter;1;;;;;;;;
Skyscraper (Europe);Skyscraper (Europe);Sony PlayStation 2;;2008;Atomic Planet Entertainment;Action;;;;;;;;;
Slam Tennis (Europe);Slam Tennis (Europe);Sony PlayStation 2;;2002;Infogrames Sheffield;Sports/Tennis;2;;;;;;;;
Sled Storm (USA);Sled Storm (USA);Sony PlayStation 2;;2002;Electronic Arts;Driving;2;;;;;;;;
Sly 2 - Band of Thieves (USA);Sly 2 - Band of Thieves (USA);Sony PlayStation 2;;2004;Sucker Punch;Platform;1;;;;;;;;
Sly 3 - Honor Among Thieves (USA);Sly 3 - Honor Among Thieves (USA);Sony PlayStation 2;;2005;Sucker Punch;Platform;2;;;;;;;;
Sly Cooper and the Thievius Raccoonus (USA);Sly Cooper and the Thievius Raccoonus (USA);Sony PlayStation 2;;2002;Sucker Punch;Platform;1;;;;;;;;
Smarties - Meltdown (Europe);Smarties - Meltdown (Europe);Sony PlayStation 2;;2006;Europress;Adventure;;;;;;;;;
Smash Cars (USA);Smash Cars (USA);Sony PlayStation 2;;2003;Creat Studios;Driving;;;;;;;;;
Smash Court Tennis - Pro Tournament (USA);Smash Court Tennis - Pro Tournament (USA);Sony PlayStation 2;;2002;Namco;Sports/Tennis;2;;;;;;;;
Smash Court Tennis Pro Tournament 2 (USA);Smash Court Tennis Pro Tournament 2 (USA);Sony PlayStation 2;;2004;Namco;Sports/Tennis;2;;;;;;;;
Smuggler's Run (USA);Smuggler's Run (USA);Sony PlayStation 2;;2000;Angel Studios;Driving;2;;;;;;;;
Smuggler's Run 2 - Hostile Territory (USA);Smuggler's Run 2 - Hostile Territory (USA);Sony PlayStation 2;;2001;Rockstar San Diego;Driving;2;;;;;;;;
"Sniper 2, The (Europe)";"Sniper 2, The (Europe)";Sony PlayStation 2;;2004;Best Media;Shoot-'Em-Up;2;;;;;;;;
Sniper Assault (Europe);Sniper Assault (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Sniper Elite (USA);Sniper Elite (USA);Sony PlayStation 2;;2005;Rebellion;Shooter;2;;;;;;;;
SnoCross 2 - Featuring Blair Morgan (USA);SnoCross 2 - Featuring Blair Morgan (USA);Sony PlayStation 2;;2007;Sensory Sweep;Driving;;;;;;;;;
Snoopy vs. the Red Baron (USA);Snoopy vs. the Red Baron (USA);Sony PlayStation 2;;2006;Smart Bomb Interactive;Flying;2;;;;;;;;
"Snow Queen Quest, The (Europe)";"Snow Queen Quest, The (Europe)";Sony PlayStation 2;;2007;Oxygen Interactive;Adventure;;;;;;;;;
Snow Rider (Europe);Snow Rider (Europe);Sony PlayStation 2;;2006;Phoenix Games;Sports/Snowboarding;;;;;;;;;
Snow White and the 7 Clever Boys (Europe);Snow White and the 7 Clever Boys (Europe);Sony PlayStation 2;;2006;Phoenix Games;Adventure;;;;;;;;;
Snowboard Racer 2 (Europe);Snowboard Racer 2 (Europe);Sony PlayStation 2;;2003;Atelier Double;Sports/Snowboarding;2;;;;;;;;
Soccer America - International Cup (USA);Soccer America - International Cup (USA);Sony PlayStation 2;;2001;Taito Corporation;Sports/Soccer;;;;;;;;;
Soccer Life 2 (Europe);Soccer Life 2 (Europe);Sony PlayStation 2;;2006;Cavia Inc.;Sports/Soccer;;;;;;;;;
Soccer Life! (Europe);Soccer Life! (Europe);Sony PlayStation 2;;2005;Cavia Inc.;Sports/Soccer;;;;;;;;;
Sol Divide (Europe);Sol Divide (Europe);Sony PlayStation 2;;2006;Psikyo;Shoot-'Em-Up;;;;;;;;;
Soldier of Fortune - Gold Edition (USA);Soldier of Fortune - Gold Edition (USA);Sony PlayStation 2;;2001;Pipe Dream Interactive;Shooter;2;;;;;;;;
Son of the Lion King (Europe);Son of the Lion King (Europe);Sony PlayStation 2;;2006;Phoenix Games;Action;;;;;;;;;
Sonic Gems Collection (Europe);Sonic Gems Collection (Europe);Sony PlayStation 2;;2005;Sonic Team;Compilation;2;;;;;;;;
Sonic Heroes (USA);Sonic Heroes (USA);Sony PlayStation 2;;2004;Sonic Team;Platform;2;;;;;;;;
Sonic Mega Collection Plus (USA);Sonic Mega Collection Plus (USA);Sony PlayStation 2;;2004;Sonic Team;Compilation;2;;;;;;;;
Sonic Riders (USA);Sonic Riders (USA);Sony PlayStation 2;;2006;Sonic Team;Driving;2;;;;;;;;
Sonic Riders - Zero Gravity (USA);Sonic Riders - Zero Gravity (USA);Sony PlayStation 2;;2008;Sonic Team;Driving;2;;;;;;;;
Sonic Unleashed (USA);Sonic Unleashed (USA);Sony PlayStation 2;;2008;Sonic Team;Action;1;;;;;;;;
"Sopranos, The - Road to Respect (USA)";"Sopranos, The - Road to Respect (USA)";Sony PlayStation 2;;2006;7 Studios;Action;1;;;;;;;;
Soul Nomad & the World Eaters (USA);Soul Nomad & the World Eaters (USA);Sony PlayStation 2;;2007;Nippon Ichi Software;Strategy;1;;;;;;;;
Soul Reaver 2 (USA);Soul Reaver 2 (USA);Sony PlayStation 2;;2001;Crystal Dynamics;Action;1;;;;;;;;
SoulCalibur II (USA);SoulCalibur II (USA);Sony PlayStation 2;;2003;Namco;Fighter;2;;;;;;;;
SoulCalibur III (USA);SoulCalibur III (USA);Sony PlayStation 2;;2005;Namco;Fighter;2;;;;;;;;
Space Channel 5 - Special Edition (USA) (Disc 1);Space Channel 5 - Special Edition (USA) (Disc 1);Sony PlayStation 2;;2003;UGA;Rhythm;1;;;;;;;;
Space Channel 5 - Special Edition (USA) (Disc 2);Space Channel 5 - Special Edition (USA) (Disc 2);Sony PlayStation 2;;2003;UGA;Rhythm;1;;;;;;;;
Space Chimps (USA);Space Chimps (USA);Sony PlayStation 2;;2008;Red Tribe;Platform;2;;;;;;;;
Space Invaders - Invasion Day (Europe);Space Invaders - Invasion Day (Europe);Sony PlayStation 2;;2003;Sammy Studios;Shoot-'Em-Up;;;;;;;;;
Space Invaders Anniversary (Europe);Space Invaders Anniversary (Europe);Sony PlayStation 2;;2004;Taito Corporation;Shoot-'Em-Up;2;;;;;;;;
Space Rebellion (Europe);Space Rebellion (Europe);Sony PlayStation 2;;2006;Phoenix Games;Action;;;;;;;;;
Space War Attack (Europe);Space War Attack (Europe);Sony PlayStation 2;;2006;Bit Town;Simulation;;;;;;;;;
Spartan - Total Warrior (USA);Spartan - Total Warrior (USA);Sony PlayStation 2;;2005;Creative Assembly;Action;1;;;;;;;;
Spawn - Armageddon (USA);Spawn - Armageddon (USA);Sony PlayStation 2;;2003;Point of View;Action;1;;;;;;;;
Special Forces (Europe);Special Forces (Europe);Sony PlayStation 2;;2007;Vingt - et - un Systems;Action;1;;;;;;;;
Spectral vs Generation (Europe);Spectral vs Generation (Europe);Sony PlayStation 2;;2007;Idea Factory;Fighter;;;;;;;;;
Speed Challenge - Jacques Villeneuve's Racing Vision (Europe);Speed Challenge - Jacques Villeneuve's Racing Vision (Europe);Sony PlayStation 2;;2002;Ubisoft Romania;Driving;;;;;;;;;
Speed Kings (USA);Speed Kings (USA);Sony PlayStation 2;;2003;Climax Group;Motorcycle;2;;;;;;;;
Speed Machines III (Europe);Speed Machines III (Europe);Sony PlayStation 2;;2006;Phoenix Games;Driving;;;;;;;;;
Speed Racer (USA);Speed Racer (USA);Sony PlayStation 2;;2008;Sidhe Interactive;Driving;;;;;;;;;
Speedboat GP (Europe);Speedboat GP (Europe);Sony PlayStation 2;;2006;Phoenix Games;Driving;;;;;;;;;
Sphinx and the Cursed Mummy (USA);Sphinx and the Cursed Mummy (USA);Sony PlayStation 2;;2003;Eurocom Entertainment Software;Action;1;;;;;;;;
Spider-Man - Friend or Foe (USA);Spider-Man - Friend or Foe (USA);Sony PlayStation 2;;2007;Next Level Games;Action;2;;;;;;;;
Spider-Man - The Movie (USA);Spider-Man - The Movie (USA);Sony PlayStation 2;;2002;Treyarch;Action;;;;;;;;;
Spider-Man - Web of Shadows (USA);Spider-Man - Web of Shadows (USA);Sony PlayStation 2;;2008;Activision;Beat-'Em-Up;1;;;;;;;;
Spider-Man 2 (USA);Spider-Man 2 (USA);Sony PlayStation 2;;2004;Treyarch;Action;1;;;;;;;;
Spider-Man 3 (USA);Spider-Man 3 (USA);Sony PlayStation 2;;2007;Vicarious Visions;Platform;1;;;;;;;;
"Spiderwick Chronicles, The (USA)";"Spiderwick Chronicles, The (USA)";Sony PlayStation 2;;2008;Stormfront Studios;Adventure;2;;;;;;;;
SpinDrive Ping Pong (Europe);SpinDrive Ping Pong (Europe);Sony PlayStation 2;;2005;Empire Interactive;Sports;2;;;;;;;;
Splashdown (USA);Splashdown (USA);Sony PlayStation 2;;2001;Rainbow Studios;Water;2;;;;;;;;
Splashdown - Rides Gone Wild (USA);Splashdown - Rides Gone Wild (USA);Sony PlayStation 2;;2003;Rainbow Studios;Water;2;;;;;;;;
Splatter Master (Europe);Splatter Master (Europe);Sony PlayStation 2;;2005;Vingt - et - un Systems;Beat-'Em-Up;;;;;;;;;
SpongeBob SquarePants - Battle for Bikini Bottom (USA);SpongeBob SquarePants - Battle for Bikini Bottom (USA);Sony PlayStation 2;;2003;Heavy Iron Studios;Platform;1;;;;;;;;
SpongeBob SquarePants - Creature from the Krusty Krab (USA);SpongeBob SquarePants - Creature from the Krusty Krab (USA);Sony PlayStation 2;;2006;Blitz Games;Platform;1;;;;;;;;
"SpongeBob SquarePants - Lights, Camera, Pants! (USA)";"SpongeBob SquarePants - Lights, Camera, Pants! (USA)";Sony PlayStation 2;;2005;THQ Australia;Party;4;;;;;;;;
SpongeBob SquarePants - Revenge of the Flying Dutchman (USA);SpongeBob SquarePants - Revenge of the Flying Dutchman (USA);Sony PlayStation 2;;2002;Big Sky Software;Platform;1;;;;;;;;
"SpongeBob SquarePants Movie, The (USA)";"SpongeBob SquarePants Movie, The (USA)";Sony PlayStation 2;;2004;Heavy Iron Studios;Platform;1;;;;;;;;
SpongeBob SquarePants featuring Nicktoons - Globs of Doom (USA);SpongeBob SquarePants featuring Nicktoons - Globs of Doom (USA);Sony PlayStation 2;;2008;Incinerator Games;Action;2;;;;;;;;
SpongeBob's Atlantis SquarePantis (USA);SpongeBob's Atlantis SquarePantis (USA);Sony PlayStation 2;;2007;THQ;Action;;;;;;;;;
Sprint Car Challenge (Europe);Sprint Car Challenge (Europe);Sony PlayStation 2;;2005;Liquid Games;Driving;;;;;;;;;
Sprint Cars - Road to Knoxville (USA);Sprint Cars - Road to Knoxville (USA);Sony PlayStation 2;;2006;THQ;Driving;2;;;;;;;;
Sprint Cars 2 - Showdown at Eldora (USA);Sprint Cars 2 - Showdown at Eldora (USA);Sony PlayStation 2;;2008;Big Ant Studios;Driving;2;;;;;;;;
Spy Fiction (USA);Spy Fiction (USA);Sony PlayStation 2;;2004;Access Games;Action;1;;;;;;;;
Spy Hunter (USA);Spy Hunter (USA);Sony PlayStation 2;;2001;Paradigm Entertainment;Driving;2;;;;;;;;
Spy Hunter - Nowhere to Run (USA);Spy Hunter - Nowhere to Run (USA);Sony PlayStation 2;;2006;Terminal Reality;Driving;1;;;;;;;;
Spy Hunter 2 (USA);Spy Hunter 2 (USA);Sony PlayStation 2;;2003;Angel Studios;Driving;2;;;;;;;;
Spy vs. Spy (Europe);Spy vs. Spy (Europe);Sony PlayStation 2;;2005;WayForward;Platform;2;;;;;;;;
Spyro - A Hero's Tail (USA);Spyro - A Hero's Tail (USA);Sony PlayStation 2;;2004;Eurocom Entertainment Software;Platform;1;;;;;;;;
Spyro - Enter the Dragonfly (USA);Spyro - Enter the Dragonfly (USA);Sony PlayStation 2;;2002;Check Six Games;Platform;1;;;;;;;;
Stacked with Daniel Negreanu (USA);Stacked with Daniel Negreanu (USA);Sony PlayStation 2;;2006;5000ft Inc.;Casino;1;;;;;;;;
Star Ocean - Till the End of Time (USA) (Disc 1);Star Ocean - Till the End of Time (USA) (Disc 1);Sony PlayStation 2;;2004;Tri - Ace;Role-Playing;1;;;;;;;;
Star Ocean - Till the End of Time (USA) (Disc 2);Star Ocean - Till the End of Time (USA) (Disc 2);Sony PlayStation 2;;2004;Tri - Ace;Role-Playing;1;;;;;;;;
Star Trek - Conquest (USA);Star Trek - Conquest (USA);Sony PlayStation 2;;2007;4J Studios;Strategy;1;;;;;;;;
Star Trek - Encounters (USA);Star Trek - Encounters (USA);Sony PlayStation 2;;2006;4J Studios;Simulation;2;;;;;;;;
Star Trek - Shattered Universe (USA);Star Trek - Shattered Universe (USA);Sony PlayStation 2;;2004;Starsphere Interactive;Simulation;1;;;;;;;;
Star Trek - Voyager Elite Force (USA);Star Trek - Voyager Elite Force (USA);Sony PlayStation 2;;2001;Pipe Dream Interactive;Shooter;2;;;;;;;;
Star Wars - Battlefront (USA);Star Wars - Battlefront (USA);Sony PlayStation 2;;2004;Pandemic Studios;Shooter;2;;;;;;;;
Star Wars - Battlefront II (USA);Star Wars - Battlefront II (USA);Sony PlayStation 2;;2005;Pandemic Studios;Shooter;2;;;;;;;;
Star Wars - Bounty Hunter (USA);Star Wars - Bounty Hunter (USA);Sony PlayStation 2;;2002;LucasArts;Shooter;1;;;;;;;;
Star Wars - Jedi Starfighter (USA);Star Wars - Jedi Starfighter (USA);Sony PlayStation 2;;2002;LucasArts;Simulation;2;;;;;;;;
Star Wars - Racer Revenge (USA);Star Wars - Racer Revenge (USA);Sony PlayStation 2;;2002;Rainbow Studios;Driving;2;;;;;;;;
Star Wars - Starfighter (USA);Star Wars - Starfighter (USA);Sony PlayStation 2;;2001;LucasArts;Simulation;1;;;;;;;;
Star Wars - Super Bombad Racing (USA);Star Wars - Super Bombad Racing (USA);Sony PlayStation 2;;2001;Lucas Learning;Driving;2;;;;;;;;
Star Wars - The Clone Wars (USA);Star Wars - The Clone Wars (USA);Sony PlayStation 2;;2002;Pandemic Studios;Shooter;2;;;;;;;;
Star Wars - The Force Unleashed (USA);Star Wars - The Force Unleashed (USA);Sony PlayStation 2;;2008;Krome Studios;Action;1;;;;;;;;
Star Wars Episode III - Revenge of the Sith (USA);Star Wars Episode III - Revenge of the Sith (USA);Sony PlayStation 2;;2005;Double Helix Games;Action;2;;;;;;;;
Star Wars The Clone Wars - Republic Heroes (USA);Star Wars The Clone Wars - Republic Heroes (USA);Sony PlayStation 2;;2009;LucasArts;Action;2;;;;;;;;
Starsky & Hutch (USA);Starsky & Hutch (USA);Sony PlayStation 2;;2003;Minds - Eye Productions;Driving;2;;;;;;;;
State of Emergency (USA);State of Emergency (USA);Sony PlayStation 2;;2002;VIS Entertainment;Beat-'Em-Up;1;;;;;;;;
State of Emergency 2 (USA);State of Emergency 2 (USA);Sony PlayStation 2;;2006;DC Studios;Shooter;2;;;;;;;;
Stealth Force - The War on Terror (Europe);Stealth Force - The War on Terror (Europe);Sony PlayStation 2;;2005;Midas Interactive Entertainment;Shooter;;;;;;;;;
Stealth Force 2 (Europe);Stealth Force 2 (Europe);Sony PlayStation 2;;2008;Midas Interactive Entertainment;Shooter;;;;;;;;;
Steam Express (Europe);Steam Express (Europe);Sony PlayStation 2;;2007;Phoenix Games;Simulation;;;;;;;;;
Steambot Chronicles (USA);Steambot Chronicles (USA);Sony PlayStation 2;;2006;Irem;Role-Playing;2;;;;;;;;
Steel Dragon EX (Europe);Steel Dragon EX (Europe);Sony PlayStation 2;;2005;Warashi;Shoot-'Em-Up;2;;;;;;;;
Stella Deus - The Gate of Eternity (USA);Stella Deus - The Gate of Eternity (USA);Sony PlayStation 2;;2005;Pinegrow;Strategy;1;;;;;;;;
Stock Car Crash (Europe);Stock Car Crash (Europe);Sony PlayStation 2;;2006;Brain in a Jar;Driving;2;;;;;;;;
Stolen (USA);Stolen (USA);Sony PlayStation 2;;2005;Blue 52;Action;1;;;;;;;;
Strawberry Shortcake - The Sweet Dreams Game (USA);Strawberry Shortcake - The Sweet Dreams Game (USA);Sony PlayStation 2;;2006;EKO Software;Action;1;;;;;;;;
Street Boyz (Europe);Street Boyz (Europe);Sony PlayStation 2;;2005;Tamsoft;Beat-'Em-Up;1;;;;;;;;
Street Cricket Champions (India);Street Cricket Champions (India);Sony PlayStation 2;;2010;Trine Games;Sports/Cricket;;;;;;;;;
Street Cricket Champions 2 (India);Street Cricket Champions 2 (India);Sony PlayStation 2;;2012;Trine Games;Sports/Cricket;;;;;;;;;
Street Dance (Europe);Street Dance (Europe);Sony PlayStation 2;;2006;Broadsword Interactive;Rhythm;8;;;;;;;;
Street Fighter Alpha Anthology (USA);Street Fighter Alpha Anthology (USA);Sony PlayStation 2;;2006;Capcom;Compilation;2;;;;;;;;
Street Fighter Anniversary Collection (USA);Street Fighter Anniversary Collection (USA);Sony PlayStation 2;;2004;Capcom;Compilation;2;;;;;;;;
Street Fighter EX3 (USA);Street Fighter EX3 (USA);Sony PlayStation 2;;2000;Arika;Fighter;2;;;;;;;;
Street Golfer (Europe);Street Golfer (Europe);Sony PlayStation 2;;2006;Polygon Magic;Sports/Golf;;;;;;;;;
Street Hoops (USA);Street Hoops (USA);Sony PlayStation 2;;2002;Black Ops Entertainment;Sports/Basketball;2;;;;;;;;
Street Racing Syndicate (USA);Street Racing Syndicate (USA);Sony PlayStation 2;;2004;Eutechnyx;Driving;2;;;;;;;;
Street Warrior (Europe);Street Warrior (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Stretch Panic (USA);Stretch Panic (USA);Sony PlayStation 2;;2001;Treasure;Action;1;;;;;;;;
Strike Force Bowling (USA);Strike Force Bowling (USA);Sony PlayStation 2;;2004;Lab Rats Games;Sports/Bowling;4;;;;;;;;
Stuart Little 3 - Big Photo Adventure (USA);Stuart Little 3 - Big Photo Adventure (USA);Sony PlayStation 2;;2005;Magenta Software;Platform;1;;;;;;;;
Stunt GP (USA);Stunt GP (USA);Sony PlayStation 2;;2001;Team 17;Driving;2;;;;;;;;
Stuntman (USA);Stuntman (USA);Sony PlayStation 2;;2002;Reflections Interactive;Driving;1;;;;;;;;
Stuntman Ignition (USA);Stuntman Ignition (USA);Sony PlayStation 2;;2007;Paradigm Entertainment;Driving;2;;;;;;;;
Sub Rebellion (USA);Sub Rebellion (USA);Sony PlayStation 2;;2002;Racjin;Simulation;1;;;;;;;;
"Suffering, The (USA)";"Suffering, The (USA)";Sony PlayStation 2;;2004;Surreal Software;Action;1;;;;;;;;
"Suffering, The - Ties That Bind (USA)";"Suffering, The - Ties That Bind (USA)";Sony PlayStation 2;;2005;Surreal Software;Action;1;;;;;;;;
Suikoden III (USA);Suikoden III (USA);Sony PlayStation 2;;2002;KCET;Role-Playing;1;;;;;;;;
Suikoden IV (USA);Suikoden IV (USA);Sony PlayStation 2;;2005;KCET;Role-Playing;1;;;;;;;;
Suikoden Tactics (USA);Suikoden Tactics (USA);Sony PlayStation 2;;2005;Konami;Strategy;1;;;;;;;;
Suikoden V (USA);Suikoden V (USA);Sony PlayStation 2;;2006;Konami;Role-Playing;1;;;;;;;;
"Sum of All Fears, The (Europe)";"Sum of All Fears, The (Europe)";Sony PlayStation 2;;2002;Konami;Shooter;1;;;;;;;;
Summer Athletics - The Ultimate Challenge (USA);Summer Athletics - The Ultimate Challenge (USA);Sony PlayStation 2;;2008;49Games;Sports/Olympic;4;;;;;;;;
Summer Heat Beach Volleyball (USA);Summer Heat Beach Volleyball (USA);Sony PlayStation 2;;2003;Acclaim Studios Cheltenham;Sports/Volleyball;2;;;;;;;;
Summoner (USA);Summoner (USA);Sony PlayStation 2;;2000;Volition Inc.;Role-Playing;1;;;;;;;;
Summoner 2 (USA);Summoner 2 (USA);Sony PlayStation 2;;2002;Volition Inc.;Role-Playing;1;;;;;;;;
Sunny Garcia Surfing (USA);Sunny Garcia Surfing (USA);Sony PlayStation 2;;2001;Krome Studios;Sports/Surfing;2;;;;;;;;
Super Bust-A-Move (USA);Super Bust-A-Move (USA);Sony PlayStation 2;;2000;Taito Corporation;Puzzle;2;;;;;;;;
Super Bust-A-Move 2 (USA);Super Bust-A-Move 2 (USA);Sony PlayStation 2;;2002;Taito Corporation;Puzzle;2;;;;;;;;
Super Dragon Ball Z (USA);Super Dragon Ball Z (USA);Sony PlayStation 2;;2006;Crafts & Meister;Fighter;2;;;;;;;;
Super Farm (Europe);Super Farm (Europe);Sony PlayStation 2;;2003;Asobo Studio;Platform;;;;;;;;;
Super Fruit Fall (Europe);Super Fruit Fall (Europe);Sony PlayStation 2;;2006;Aqua Pacific;Puzzle;;;;;;;;;
Super Monkey Ball Adventure (USA);Super Monkey Ball Adventure (USA);Sony PlayStation 2;;2006;Traveller's Tales;Platform;2;;;;;;;;
Super Monkey Ball Deluxe (USA);Super Monkey Ball Deluxe (USA);Sony PlayStation 2;;2005;Sega;Party;2;;;;;;;;
Super PickUps (USA);Super PickUps (USA);Sony PlayStation 2;;2007;Milestone S.r.l;Driving;2;;;;;;;;
Super Rugby League 2 (Europe);Super Rugby League 2 (Europe);Sony PlayStation 2;;2005;Sidhe Interactive;Sports/Rugby;2;;;;;;;;
Super Trucks Racing (USA);Super Trucks Racing (USA);Sony PlayStation 2;;2003;Jester Interactive;Driving;2;;;;;;;;
Super-Bikes - Riding Challenge (Europe);Super-Bikes - Riding Challenge (Europe);Sony PlayStation 2;;2006;Milestone S.r.l;Motorcycle;;;;;;;;;
Superbike GP (Europe);Superbike GP (Europe);Sony PlayStation 2;;2006;Phoenix Games;Motorcycle;;;;;;;;;
Supercar Street Challenge (USA);Supercar Street Challenge (USA);Sony PlayStation 2;;2001;Exakt;Driving;2;;;;;;;;
Superman - Shadow of Apokolips (USA);Superman - Shadow of Apokolips (USA);Sony PlayStation 2;;2002;Atari;Action;1;;;;;;;;
Superman Returns (USA);Superman Returns (USA);Sony PlayStation 2;;2006;EA Tiburon;Beat-'Em-Up;1;;;;;;;;
Surf's Up (USA);Surf's Up (USA);Sony PlayStation 2;;2007;Ubisoft Montreal;Sports/Surfing;2;;;;;;;;
Surfing H3O (USA);Surfing H3O (USA);Sony PlayStation 2;;2000;Opus;Sports/Surfing;2;;;;;;;;
Suzuki Super-Bikes II - Riding Challenge (USA);Suzuki Super-Bikes II - Riding Challenge (USA);Sony PlayStation 2;;2006;Milestone S.r.l;Motorcycle;;;;;;;;;
Suzuki TT Superbikes - Real Road Racing (USA);Suzuki TT Superbikes - Real Road Racing (USA);Sony PlayStation 2;;2005;Jester Interactive;Motorcycle;2;;;;;;;;
Suzuki TT Superbikes - Real Road Racing Championship (USA);Suzuki TT Superbikes - Real Road Racing Championship (USA);Sony PlayStation 2;;2009;Jester Interactive;Motorcycle;2;;;;;;;;
Sven - Goran Eriksson's World Cup Challenge (Europe);Sven - Goran Eriksson's World Cup Challenge (Europe);Sony PlayStation 2;;2002;Anco;Sports/Soccer;1;;;;;;;;
Sven - Goran Eriksson's World Cup Manager (Europe);Sven - Goran Eriksson's World Cup Manager (Europe);Sony PlayStation 2;;2002;3DO;Sports/Soccer;1;;;;;;;;
Swashbucklers - Blue vs. Grey (USA);Swashbucklers - Blue vs. Grey (USA);Sony PlayStation 2;;2007;Akella;Action;1;;;;;;;;
Swing Away Golf (USA);Swing Away Golf (USA);Sony PlayStation 2;;2000;T&E Soft;Sports/Golf;2;;;;;;;;
"Sword of Etheria, The (Europe)";"Sword of Etheria, The (Europe)";Sony PlayStation 2;;2006;KCET;Beat-'Em-Up;1;;;;;;;;
Sword of the Samurai (Europe);Sword of the Samurai (Europe);Sony PlayStation 2;;2003;Genki;Fighter;2;;;;;;;;
Swords of Destiny (Europe);Swords of Destiny (Europe);Sony PlayStation 2;;2006;Artoon;Action;1;;;;;;;;
Syberia (Europe);Syberia (Europe);Sony PlayStation 2;;2003;Microids;Adventure;1;;;;;;;;
Syberia II (Europe);Syberia II (Europe);Sony PlayStation 2;;2004;Microids;Adventure;1;;;;;;;;
Syphon Filter - Dark Mirror (USA);Syphon Filter - Dark Mirror (USA);Sony PlayStation 2;;2007;Sony Bend;Shooter;1;;;;;;;;
Syphon Filter - Logan's Shadow (USA);Syphon Filter - Logan's Shadow (USA);Sony PlayStation 2;;2010;Sony Bend;Shooter;;;;;;;;;
Syphon Filter - The Omega Strain (USA);Syphon Filter - The Omega Strain (USA);Sony PlayStation 2;;2004;Sony Bend;Shooter;1;;;;;;;;
TD Overdrive (Europe);TD Overdrive (Europe);Sony PlayStation 2;;2002;Pitbull Syndicate;Action;;;;;;;;;
TMNT (USA);TMNT (USA);Sony PlayStation 2;;2007;Ubisoft Montreal;Beat-'Em-Up;1;;;;;;;;
TNA iMPACT! (USA);TNA iMPACT! (USA);Sony PlayStation 2;;2008;Midway Studios - Los Angeles;Sports/Wrestling;2;;;;;;;;
TOCA Race Driver 2 - The Ultimate Racing Simulator (USA);TOCA Race Driver 2 - The Ultimate Racing Simulator (USA);Sony PlayStation 2;;2004;Codemasters;Driving;2;;;;;;;;
TOCA Race Driver 3 (USA);TOCA Race Driver 3 (USA);Sony PlayStation 2;;2006;Codemasters;Driving;2;;;;;;;;
TT Superbikes Legends (Europe);TT Superbikes Legends (Europe);Sony PlayStation 2;;2008;Jester Interactive;Motorcycle;;;;;;;;;
